,TSLA
21618,201.9671
21619,201.98
21620,202.0
21621,202.11
21622,202.22
21623,202.06
21624,202.18
21625,202.21
21626,202.22
21627,202.12
21628,202.02
21629,202.01
21630,202.0001
21631,202.07
21632,202.0972
21633,202.11
21634,202.033
21635,202.0315
21636,202.03
21637,201.8625
21638,201.8476
21639,201.80895
21640,201.7703
21641,201.63
21642,201.65
21643,201.44
21644,201.5063
21645,201.6425
21646,201.44
21647,201.5001
21648,201.5634
21649,201.6267
21650,201.69
21651,201.53
21652,201.53
21653,201.5075
21654,201.485
21655,201.4625
21656,201.44
21657,201.41
21658,201.51
21659,201.525
21660,201.5
21661,201.56
21662,201.56
21663,201.55
21664,201.5247
21665,201.546
21666,201.55
21667,201.55
21668,201.71
21669,201.64
21670,201.73
21671,201.74
21672,201.51
21673,201.5
21674,201.52
21675,201.5
21676,201.56
21677,201.59
21678,201.51
21679,201.46
21680,201.68
21681,201.55
21682,201.51
21683,201.51
21684,201.49
21685,201.41
21686,201.57
21687,201.5601
21688,201.55
21689,201.625
21690,201.7
21691,202.18
21692,202.18
21693,202.1001
21694,202.06
21695,202.15
21696,202.03
21697,202.225
21698,202.0
21699,202.0
21700,202.1239
21701,202.05
21702,202.14
21703,202.25
21704,202.32
21705,202.31
21706,202.3015
21707,202.325
21708,202.34
21709,202.27
21710,202.305
21711,202.17
21712,202.24
21713,202.29
21714,202.32
21715,202.48
21716,202.41
21717,202.44
21718,202.35
21719,202.4
21720,202.46
21721,202.4
21722,202.295
21723,202.25
21724,202.25
21725,202.21
21726,202.06
21727,202.01
21728,202.0872
21729,202.03
21730,202.2482
21731,202.3
21732,202.27
21733,202.27
21734,202.41
21735,202.325
21736,202.47
21737,202.49
21738,202.42
21739,202.2926
21740,202.26135
21741,202.2301
21742,202.1864
21743,202.2484
21744,202.3001
21745,202.4
21746,202.335
21747,202.2801
21748,202.42
21749,202.2602
21750,202.31
21751,202.28
21752,202.25
21753,202.31
21754,202.4
21755,202.32
21756,202.37
21757,202.28
21758,202.2311
21759,202.34
21760,202.2489
21761,202.23
21762,202.18
21763,202.325
21764,201.97
21765,202.05
21766,202.0701
21767,202.14
21768,202.0935
21769,202.25
21770,202.09
21771,202.25
21772,202.15
21773,202.075
21774,202.0
21775,201.8601
21776,201.97
21777,202.055
21778,201.97
21779,201.9315
21780,201.88
21781,201.7698
21782,201.73
21783,201.86
21784,201.9
21785,201.91
21786,201.8
21787,201.8799
21788,201.98995
21789,202.1
21790,202.0183
21791,202.05
21792,202.03
21793,201.98
21794,202.02
21795,201.975
21796,202.12
21797,202.15
21798,202.1501
21799,202.15
21800,202.18
21801,202.08
21802,202.14
21803,202.05
21804,202.0643
21805,202.08
21806,201.99
21807,201.8384
21808,201.78
21809,201.8
21810,201.77
21811,201.83
21812,201.6813
21813,201.74
21814,201.66
21815,201.6
21816,201.44
21817,201.55
21818,201.6
21819,201.58
21820,201.67
21821,201.6577
21822,201.7401
21823,201.74
21824,201.63
21825,201.53
21826,201.64
21827,201.45
21828,201.66
21829,201.68
21830,201.6896
21831,201.535
21832,201.61
21833,201.59
21834,201.49
21835,201.47
21836,201.5878
21837,201.3678
21838,201.43
21839,201.46
21840,201.51
21841,200.5
21842,199.82
21843,199.97
21844,200.305
21845,200.306
21846,200.126
21847,199.98
21848,199.56
21849,199.4501
21850,199.02
21851,199.4448
21852,198.75
21853,198.79
21854,198.5
21855,198.7045
21856,198.58
21857,198.69
21858,197.8
21859,197.77
21860,197.92
21861,197.65
21862,197.25
21863,197.24
21864,197.12
21865,197.27
21866,197.35
21867,197.72
21868,197.665
21869,197.936
21870,198.2
21871,197.755
21872,197.78
21873,197.54
21874,198.155
21875,197.93
21876,197.7297
21877,197.7
21878,197.84
21879,198.026
21880,198.07
21881,197.835
21882,197.87
21883,197.75
21884,197.96
21885,198.07
21886,198.38
21887,198.55
21888,198.425
21889,198.26
21890,198.18
21891,198.2599
21892,198.0973
21893,198.2
21894,198.08
21895,198.38
21896,198.1
21897,197.86
21898,197.68
21899,197.8317
21900,198.08
21901,197.93
21902,198.05
21903,198.19
21904,198.35
21905,198.65
21906,199.015
21907,199.21
21908,199.13
21909,199.26
21910,199.1907
21911,199.25
21912,199.28
21913,199.2299
21914,199.1448
21915,198.8
21916,199.09
21917,198.9552
21918,198.81
21919,198.76
21920,198.9
21921,198.95
21922,198.93
21923,198.893
21924,198.98
21925,198.8063
21926,199.16
21927,199.06
21928,199.07
21929,199.1739
21930,199.19
21931,199.0
21932,199.05
21933,199.19
21934,198.97
21935,198.955
21936,198.93
21937,199.045
21938,199.19
21939,199.17
21940,199.11
21941,199.06
21942,198.993
21943,198.91
21944,199.12
21945,199.1158
21946,199.105
21947,199.3
21948,199.3983
21949,199.4
21950,199.63
21951,199.64
21952,199.53
21953,199.6274
21954,199.53
21955,199.68
21956,199.64
21957,199.769
21958,199.63
21959,199.79
21960,200.17
21961,200.28
21962,200.1
21963,200.08
21964,200.01
21965,200.32
21966,200.3
21967,200.28
21968,200.4
21969,200.3836
21970,200.3701
21971,200.48
21972,200.62
21973,200.59
21974,200.68
21975,200.79
21976,200.73
21977,200.8
21978,200.6
21979,200.61
21980,200.3
21981,200.36
21982,200.16
21983,200.2
21984,199.96
21985,199.9652
21986,199.97
21987,200.01
21988,199.85
21989,199.9466
21990,199.98
21991,199.61
21992,199.52
21993,199.585
21994,199.83
21995,199.76
21996,199.87
21997,200.3531
21998,200.3
21999,200.41
22000,200.37
22001,200.4006
22002,200.44
22003,200.02
22004,200.15
22005,200.15
22006,200.22
22007,200.125
22008,200.03
22009,199.9
22010,199.9946
22011,200.04
22012,200.09
22013,199.98
22014,200.005
22015,200.1
22016,199.89
22017,199.7
22018,200.1006
22019,200.25
22020,200.045
22021,200.09
22022,199.94
22023,200.08
22024,200.06
22025,200.0
22026,199.9904
22027,200.37
22028,200.26
22029,200.5
22030,200.28
22031,200.35
22032,200.29
22033,200.29
22034,200.26
22035,200.18
22036,200.1425
22037,200.08
22038,200.11
22039,200.01
22040,200.07
22041,200.04
22042,200.08
22043,200.06
22044,200.02
22045,199.9104
22046,199.995
22047,199.97
22048,199.7708
22049,199.8
22050,199.6332
22051,199.59
22052,199.435
22053,199.51
22054,199.4
22055,199.4
22056,199.437
22057,199.38
22058,199.45
22059,199.3896
22060,199.45
22061,199.37
22062,199.35
22063,199.255
22064,199.2207
22065,199.19
22066,199.16
22067,199.2
22068,199.27
22069,199.28
22070,199.31
22071,199.48
22072,199.33
22073,199.5
22074,199.4321
22075,199.32
22076,199.52
22077,199.63
22078,199.525
22079,199.62
22080,199.615
22081,199.61
22082,199.49
22083,199.43
22084,199.74
22085,199.68
22086,199.69
22087,199.605
22088,199.61
22089,199.47
22090,199.57
22091,199.61
22092,199.7438
22093,199.6547
22094,199.7
22095,199.59
22096,199.77
22097,199.58
22098,199.6676
22099,199.725
22100,199.61
22101,199.68
22102,199.69
22103,199.62
22104,199.825
22105,199.66
22106,199.85
22107,199.79
22108,199.76
22109,199.95
22110,199.8
22111,199.9
22112,200.05
22113,199.99
22114,200.075
22115,199.815
22116,199.81
22117,199.72
22118,199.5
22119,199.585
22120,199.78
22121,199.52
22122,199.665
22123,199.78
22124,199.62
22125,199.74
22126,199.7
22127,199.7572
22128,199.71
22129,199.76
22130,199.782
22131,199.885
22132,199.84
22133,199.8315
22134,199.79
22135,199.53
22136,199.61
22137,199.85
22138,199.93
22139,199.7967
22140,200.02
22141,200.02
22142,200.0196
22143,199.93
22144,199.924
22145,199.9
22146,199.845
22147,199.98
22148,199.8
22149,199.93
22150,199.95
22151,199.93
22152,199.98
22153,200.02
22154,199.99
22155,200.15
22156,200.08
22157,200.04
22158,200.11
22159,200.15
22160,200.23
22161,200.4
22162,200.38
22163,200.165
22164,200.05
22165,200.38
22166,200.36
22167,200.2753
22168,200.2
22169,200.149
22170,200.16
22171,200.08
22172,199.96
22173,199.88
22174,200.02
22175,200.0
22176,200.02
22177,200.22
22178,200.37
22179,200.2696
22180,200.698
22181,200.7
22182,200.67
22183,200.66
22184,200.68
22185,200.4
22186,200.64
22187,200.58
22188,200.48
22189,200.66
22190,200.4
22191,200.45
22192,200.39
22193,200.2925
22194,200.4
22195,200.39
22196,200.27
22197,200.13
22198,200.1
22199,200.18
22200,200.14
22201,200.0
22202,200.05
22203,200.12
22204,200.25
22205,200.2
22206,200.31
22207,200.25
22208,200.23
22209,200.26
22210,200.16
22211,200.29
22212,200.33
22213,200.37
22214,200.31
22215,200.17
22216,200.27
22217,200.4
22218,200.48
22219,200.34
22220,200.21
22221,200.15
22222,200.06
22223,200.11
22224,200.28
22225,200.05
22226,200.13
22227,200.12
22228,200.11
22229,200.1
22230,200.24
22231,200.8161
22232,201.18
22233,200.55
22234,200.04
22235,199.09
22236,199.71
22237,198.98
22238,198.67
22239,198.52
22240,198.59
22241,198.3
22242,198.104
22243,198.58
22244,198.86
22245,198.713
22246,199.26
22247,199.77
22248,199.8801
22249,199.93
22250,200.01
22251,199.9565
22252,199.84
22253,199.75
22254,199.89
22255,200.15
22256,200.2
22257,200.11
22258,200.165
22259,200.09
22260,199.76
22261,199.835
22262,199.5
22263,199.11
22264,199.3105
22265,199.04
22266,199.05
22267,198.86
22268,198.77
22269,198.7
22270,199.085
22271,199.1
22272,199.235
22273,199.34
22274,199.37
22275,199.3356
22276,199.27
22277,199.32
22278,199.16
22279,199.14
22280,199.32
22281,199.1
22282,198.74
22283,198.94
22284,198.52
22285,198.5601
22286,198.32
22287,198.33
22288,198.1
22289,198.0625
22290,198.17
22291,198.2219
22292,198.24
22293,198.31
22294,198.1
22295,198.03
22296,198.02
22297,198.1
22298,198.0
22299,198.065
22300,198.03
22301,198.0912
22302,198.12
22303,198.05
22304,198.07
22305,197.96
22306,198.18
22307,198.0666
22308,198.02
22309,198.16
22310,198.1157
22311,198.13
22312,198.1
22313,198.1
22314,198.25
22315,198.44
22316,198.2599
22317,198.5133
22318,198.42
22319,198.42
22320,198.3
22321,198.21
22322,198.2149
22323,198.2
22324,198.22
22325,198.16
22326,198.0
22327,197.85
22328,197.76
22329,198.02
22330,197.95
22331,197.7799
22332,197.7872
22333,197.72
22334,197.83
22335,197.83
22336,197.82
22337,197.99
22338,198.0691
22339,198.18
22340,198.4
22341,198.142
22342,198.1
22343,198.335
22344,198.33
22345,198.2625
22346,198.39
22347,198.3048
22348,198.14
22349,198.1535
22350,197.97
22351,197.82
22352,197.815
22353,197.7
22354,197.65
22355,197.8
22356,197.74
22357,197.72
22358,197.7316
22359,197.7277
22360,197.57
22361,197.58
22362,197.52
22363,197.65
22364,197.67
22365,197.8108
22366,197.945
22367,197.61
22368,197.72
22369,197.63
22370,197.7895
22371,197.88
22372,197.9
22373,197.8484
22374,197.82
22375,197.78
22376,197.85
22377,197.94
22378,197.91
22379,197.85
22380,197.65
22381,197.655
22382,197.7
22383,197.55
22384,197.61
22385,197.79
22386,197.76
22387,197.68
22388,197.7574
22389,197.77
22390,197.73
22391,197.59
22392,197.72
22393,197.7
22394,197.6025
22395,197.5
22396,197.46
22397,197.36
22398,197.36
22399,197.25
22400,197.39
22401,197.48
22402,197.345
22403,197.51
22404,197.55
22405,197.65
22406,197.67
22407,197.735
22408,197.668
22409,197.64
22410,197.6275
22411,197.7
22412,197.65
22413,197.5872
22414,197.52
22415,197.66
22416,197.6
22417,197.58
22418,197.6404
22419,197.51
22420,197.52
22421,197.43
22422,197.43
22423,197.42
22424,197.4166
22425,197.38
22426,197.435
22427,197.455
22428,197.41
22429,197.42
22430,197.32
22431,197.2956
22432,197.28
22433,197.44
22434,197.41
22435,197.44
22436,197.42
22437,197.3
22438,197.33
22439,197.38
22440,197.412
22441,197.5345
22442,197.53
22443,197.58
22444,197.52
22445,197.42
22446,197.4
22447,197.41
22448,197.61900000000003
22449,197.59
22450,197.53
22451,197.4564
22452,197.53
22453,197.5499
22454,197.4
22455,197.6301
22456,197.59
22457,197.62
22458,197.75
22459,197.57
22460,197.5
22461,197.57
22462,197.6
22463,197.6378
22464,197.515
22465,197.55
22466,197.52
22467,197.49
22468,197.445
22469,197.55
22470,197.45
22471,197.39
22472,197.39
22473,197.44
22474,197.59
22475,197.65
22476,197.53
22477,197.54
22478,197.4
22479,197.3176
22480,197.35
22481,197.3899
22482,197.27
22483,197.27
22484,197.26
22485,197.365
22486,197.345
22487,197.34
22488,197.17
22489,197.31
22490,197.386
22491,197.2196
22492,197.225
22493,197.19
22494,197.15
22495,197.2134
22496,197.2292
22497,197.21
22498,197.2
22499,197.18
22500,197.135
22501,197.19
22502,197.02
22503,197.09
22504,197.0508
22505,197.09
22506,197.065
22507,197.0
22508,197.1
22509,197.07
22510,197.05
22511,197.0
22512,197.01
22513,196.97
22514,197.05
22515,197.04
22516,196.99
22517,196.97
22518,196.95
22519,196.97
22520,196.9818
22521,196.995
22522,197.0
22523,197.065
22524,197.08
22525,196.96
22526,197.14
22527,197.1653
22528,197.29
22529,197.29
22530,197.29
22531,197.28
22532,197.26
22533,197.15
22534,197.14
22535,197.18
22536,197.11
22537,197.0897
22538,197.05
22539,197.23
22540,197.1
22541,197.08
22542,197.06
22543,197.015
22544,197.08
22545,197.03
22546,197.02
22547,196.969
22548,196.985
22549,196.95
22550,196.9
22551,197.026
22552,196.95
22553,196.95
22554,196.91
22555,196.95
22556,196.98
22557,196.96
22558,196.9
22559,196.92
22560,196.9
22561,196.91
22562,196.895
22563,196.84
22564,196.7252
22565,196.75
22566,196.61
22567,196.6401
22568,196.63
22569,196.64
22570,196.53
22571,196.59
22572,196.6
22573,196.57
22574,196.56
22575,196.58
22576,196.53
22577,196.5
22578,196.5
22579,196.3899
22580,196.355
22581,196.344
22582,196.47
22583,196.42
22584,196.35
22585,196.32
22586,196.42
22587,196.375
22588,196.45
22589,196.49
22590,196.43
22591,196.458
22592,196.45
22593,196.54
22594,196.475
22595,196.508
22596,196.51
22597,196.51
22598,196.42
22599,196.469
22600,196.5
22601,196.42
22602,196.46
22603,196.45
22604,196.4065
22605,196.4501
22606,196.48
22607,196.4618
22608,196.4767
22609,196.43
22610,196.48
22611,196.46
22612,196.47
22613,196.45
22614,196.45
22615,196.5
22616,196.52
22617,196.43
22618,196.44
22619,196.4
22620,196.51
22621,197.79
22622,198.0934
22623,197.67
22624,196.999
22625,196.59
22626,196.65
22627,196.02
22628,195.35
22629,195.41
22630,195.518
22631,195.05
22632,195.41
22633,194.71
22634,194.63
22635,194.7888
22636,195.1295
22637,194.983
22638,195.03
22639,194.91
22640,194.91
22641,195.14
22642,194.83
22643,194.736
22644,194.7157
22645,194.63
22646,194.56
22647,194.649
22648,194.6
22649,194.23
22650,194.382
22651,194.51
22652,194.67
22653,194.62
22654,194.53
22655,194.5
22656,194.405
22657,194.7
22658,194.965
22659,195.26
22660,195.68
22661,196.0
22662,195.9278
22663,195.84
22664,195.6
22665,195.56
22666,195.39
22667,195.53
22668,195.3299
22669,195.01
22670,194.9767
22671,195.03
22672,194.8222
22673,195.09
22674,195.19
22675,195.29
22676,195.3999
22677,195.45
22678,195.41
22679,195.28
22680,195.27
22681,195.25
22682,195.11
22683,194.86
22684,194.93
22685,194.75
22686,194.84
22687,194.71
22688,194.7217
22689,194.45
22690,194.43
22691,194.71
22692,194.46
22693,194.38
22694,194.13
22695,194.14
22696,194.0758
22697,193.8026
22698,193.87
22699,193.72
22700,193.73
22701,193.92
22702,193.9138
22703,193.999
22704,193.84
22705,193.9
22706,193.66
22707,193.8721
22708,193.8185
22709,193.89
22710,193.91
22711,193.77
22712,193.79
22713,193.71
22714,193.71
22715,193.8396
22716,193.8046
22717,193.6196
22718,193.62
22719,193.72
22720,193.84
22721,193.805
22722,194.0
22723,194.2844
22724,194.39
22725,194.68400000000003
22726,194.42
22727,194.468
22728,194.38
22729,194.4685
22730,194.28
22731,194.3704
22732,194.19
22733,194.0
22734,194.07
22735,194.2
22736,193.8
22737,193.75
22738,193.72
22739,193.81
22740,193.6
22741,193.673
22742,193.6
22743,193.55
22744,193.183
22745,193.33
22746,193.15
22747,193.17
22748,193.0
22749,192.7301
22750,192.77
22751,192.57
22752,192.38
22753,192.4042
22754,192.425
22755,192.49
22756,192.3533
22757,192.18
22758,192.02
22759,192.0008
22760,192.14
22761,192.145
22762,192.445
22763,192.4
22764,192.1911
22765,192.25
22766,192.23
22767,192.24
22768,192.21
22769,192.27
22770,192.39
22771,192.82
22772,193.42
22773,193.54
22774,193.6046
22775,193.96
22776,193.9325
22777,193.75
22778,193.8
22779,193.96
22780,193.765
22781,193.7986
22782,193.76
22783,193.7
22784,193.77
22785,193.77
22786,193.845
22787,194.23
22788,194.2
22789,194.105
22790,194.0129
22791,193.99
22792,193.9
22793,193.84
22794,193.755
22795,193.78
22796,193.61
22797,193.82
22798,193.77
22799,193.63
22800,193.655
22801,193.305
22802,193.5
22803,193.55
22804,193.48
22805,193.33
22806,193.36
22807,193.34
22808,193.25
